area,occ_code,tot_emp,emp_prse,jobs_1000,loc_quotient,h_mean,a_mean,mean_prse,h_pct25,h_median,h_pct75,a_pct25,a_median,a_pct75
50,19-2041,360.0,24.7,1.212,2.28,34.19,71120.0,1.2,28.83,33.8,38.11,59970.0,70300.0,79270.0
51,19-2041,2370.0,5.1,0.596,1.12,42.29,87970.0,1.8,30.7,38.19,49.53,63860.0,79440.0,103020.0
53,19-2041,4100.0,3.8,1.173,2.21,45.34,94300.0,1.6,33.87,40.75,53.71,70450.0,84760.0,111710.0
54,19-2041,310.0,26.1,0.448,0.84,33.44,69560.0,7.0,23.31,30.71,39.82,48480.0,63870.0,82830.0
55,19-2041,1130.0,7.5,0.392,0.74,37.33,77650.0,6.1,26.09,31.73,39.07,54260.0,66000.0,81270.0
56,19-2041,500.0,7.4,1.836,3.45,34.7,72180.0,2.7,26.83,31.54,38.54,55800.0,65610.0,80160.0
1,21-0000,21780.0,1.9,10.609,0.67,23.81,49530.0,0.7,17.86,22.59,29.53,37140.0,46980.0,61420.0
2,21-0000,7360.0,3.0,23.633,1.48,30.94,64360.0,1.4,22.4,28.91,37.08,46600.0,60120.0,77130.0
4,21-0000,45400.0,1.5,14.505,0.91,26.26,54610.0,0.8,19.57,24.02,30.32,40710.0,49970.0,63070.0
5,21-0000,14850.0,2.1,11.683,0.73,24.86,51700.0,1.1,18.31,22.19,28.76,38070.0,46160.0,59820.0
6,21-0000,360300.0,1.1,20.077,1.26,33.4,69470.0,0.8,22.04,28.95,40.1,45830.0,60220.0,83400.0
8,21-0000,49770.0,1.3,17.574,1.1,29.13,60590.0,0.6,22.25,27.14,33.4,46280.0,56450.0,69460.0
9,21-0000,35000.0,1.9,21.078,1.32,30.14,62690.0,0.8,20.68,28.45,37.23,43010.0,59180.0,77440.0
10,21-0000,8240.0,3.3,17.569,1.1,26.51,55150.0,1.2,19.14,23.85,31.38,39800.0,49610.0,65270.0
11,21-0000,11190.0,4.4,15.94,1.0,36.01,74900.0,1.5,25.81,32.93,43.66,53680.0,68490.0,90800.0
12,21-0000,120760.0,1.3,12.621,0.79,25.53,53100.0,1.0,18.74,23.1,29.69,38980.0,48060.0,61740.0
13,21-0000,55740.0,1.6,11.714,0.74,26.91,55980.0,0.9,18.58,23.31,31.21,38640.0,48490.0,64910.0
15,21-0000,11940.0,4.0,19.348,1.22,27.8,57820.0,1.6,19.48,24.28,32.95,40530.0,50490.0,68540.0
16,21-0000,10850.0,2.5,13.194,0.83,26.53,55170.0,0.9,21.14,24.57,30.81,43980.0,51110.0,64090.0
17,21-0000,90050.0,1.5,14.98,0.94,27.78,57770.0,1.0,20.3,23.88,32.02,42210.0,49670.0,66600.0
18,21-0000,49490.0,1.7,15.678,0.98,24.56,51080.0,0.6,18.52,22.83,28.71,38530.0,47490.0,59710.0
19,21-0000,21240.0,1.7,13.749,0.86,25.07,52150.0,1.5,18.32,23.18,30.22,38110.0,48210.0,62870.0
20,21-0000,20010.0,2.6,14.171,0.89,23.88,49670.0,0.7,18.33,22.72,28.61,38120.0,47260.0,59510.0
21,21-0000,31740.0,1.6,16.168,1.02,24.15,50230.0,0.8,17.53,21.87,28.81,36470.0,45490.0,59910.0
22,21-0000,27450.0,1.6,14.825,0.93,24.24,50420.0,0.8,17.2,23.13,30.42,35770.0,48110.0,63270.0
23,21-0000,12930.0,2.3,20.789,1.31,26.27,54650.0,1.1,20.71,23.8,30.46,43080.0,49500.0,63350.0
24,21-0000,48420.0,1.6,18.083,1.14,29.9,62200.0,0.9,20.53,27.36,36.32,42700.0,56910.0,75540.0
25,21-0000,80770.0,1.6,22.167,1.39,30.09,62590.0,0.6,21.9,28.3,36.76,45550.0,58870.0,76460.0
26,21-0000,71760.0,1.5,16.504,1.04,25.84,53740.0,0.5,18.51,23.83,30.87,38490.0,49570.0,64220.0
27,21-0000,57930.0,1.8,20.107,1.26,28.76,59820.0,0.7,22.11,27.1,34.5,45980.0,56370.0,71750.0
28,21-0000,16020.0,2.0,13.93,0.87,21.91,45570.0,0.9,16.13,20.89,26.31,33540.0,43450.0,54730.0
29,21-0000,43870.0,2.1,15.252,0.96,23.84,49590.0,0.7,18.25,21.85,27.65,37970.0,45450.0,57520.0
30,21-0000,10540.0,2.4,21.007,1.32,23.37,48610.0,1.0,17.45,22.13,28.48,36300.0,46040.0,59240.0
31,21-0000,13880.0,2.3,13.87,0.87,25.03,52050.0,0.8,18.83,23.17,29.37,39170.0,48190.0,61090.0
32,21-0000,15580.0,2.4,10.514,0.66,28.1,58450.0,1.6,20.76,25.07,33.08,43180.0,52150.0,68810.0
33,21-0000,11190.0,1.6,16.575,1.04,27.11,56400.0,0.7,19.78,24.84,31.13,41140.0,51660.0,64750.0
34,21-0000,70840.0,1.8,16.857,1.06,32.16,66900.0,0.7,22.72,29.34,39.04,47260.0,61020.0,81200.0
35,21-0000,14040.0,1.7,16.607,1.04,27.59,57400.0,1.3,19.6,25.41,33.41,40760.0,52850.0,69500.0
36,21-0000,179900.0,1.4,19.153,1.2,31.95,66450.0,1.0,22.39,28.68,37.52,46560.0,59660.0,78040.0
37,21-0000,61440.0,2.0,12.813,0.8,25.81,53680.0,0.6,20.54,24.33,29.7,42710.0,50600.0,61780.0
38,21-0000,5400.0,2.4,12.943,0.81,28.29,58830.0,0.9,22.86,28.17,31.98,47540.0,58590.0,66520.0
39,21-0000,84090.0,1.3,15.375,0.97,26.8,55750.0,0.7,19.35,24.08,31.03,40240.0,50090.0,64540.0
40,21-0000,27020.0,2.1,16.232,1.02,24.04,50000.0,0.9,18.14,22.1,28.4,37730.0,45960.0,59070.0
41,21-0000,49150.0,1.4,25.294,1.59,29.39,61140.0,0.8,21.75,27.02,35.48,45240.0,56200.0,73800.0
42,21-0000,107430.0,1.3,18.061,1.13,26.46,55040.0,0.5,19.34,24.04,30.97,40220.0,50010.0,64410.0
44,21-0000,9870.0,2.9,20.211,1.27,28.94,60200.0,1.6,19.55,25.28,36.86,40660.0,52580.0,76660.0
45,21-0000,25120.0,1.9,11.299,0.71,24.14,50220.0,0.7,18.05,22.89,28.78,37550.0,47610.0,59860.0
46,21-0000,7530.0,1.7,16.935,1.06,23.7,49300.0,0.6,19.2,22.78,26.8,39930.0,47380.0,55740.0
47,21-0000,42220.0,1.4,13.117,0.82,24.36,50670.0,0.8,18.6,22.85,29.03,38680.0,47530.0,60380.0
48,21-0000,142710.0,0.9,10.526,0.66,26.26,54630.0,0.5,19.73,24.37,31.25,41040.0,50680.0,65000.0
49,21-0000,25340.0,2.0,15.093,0.95,27.67,57560.0,1.3,17.98,23.28,33.26,37400.0,48420.0,69180.0
50,21-0000,8560.0,2.2,28.452,1.79,26.48,55070.0,1.0,21.5,24.09,29.88,44720.0,50110.0,62150.0
51,21-0000,63180.0,2.3,15.869,1.0,27.87,57980.0,0.6,20.84,25.22,32.14,43350.0,52460.0,66840.0
53,21-0000,60240.0,1.5,17.234,1.08,30.94,64340.0,0.6,23.05,28.71,36.66,47940.0,59710.0,76250.0
54,21-0000,12830.0,2.1,18.626,1.17,22.23,46240.0,0.8,17.08,20.7,25.72,35520.0,43050.0,53500.0
55,21-0000,41000.0,1.9,14.205,0.89,27.53,57270.0,1.6,21.13,25.77,31.1,43940.0,53600.0,64690.0
56,21-0000,4200.0,2.6,15.34,0.96,27.29,56770.0,1.1,19.78,24.99,32.24,41150.0,51970.0,67050.0
1,23-0000,12070.0,3.0,5.878,0.72,48.19,100230.0,3.3,23.97,35.6,63.07,49870.0,74050.0,131190.0
2,23-0000,2230.0,4.2,7.165,0.88,50.88,105830.0,2.0,29.42,45.3,66.42,61190.0,94220.0,138150.0
4,23-0000,22140.0,6.4,7.073,0.87,51.05,106190.0,4.0,27.56,38.86,61.82,57320.0,80830.0,128580.0
5,23-0000,6130.0,2.9,4.818,0.59,46.85,97450.0,4.4,22.34,31.9,51.44,46480.0,66350.0,107000.0
6,23-0000,151180.0,1.9,8.424,1.03,79.95,166300.0,2.8,37.85,62.91,104.08,78730.0,130840.0,216490.0
8,23-0000,26850.0,2.2,9.481,1.16,72.82,151460.0,6.1,34.41,53.2,95.72,71570.0,110660.0,199090.0
9,23-0000,14190.0,2.9,8.547,1.05,70.34,146320.0,3.1,33.37,51.13,82.73,69410.0,106350.0,172080.0
10,23-0000,5240.0,3.8,11.161,1.37,71.66,149050.0,6.2,31.94,52.25,95.55,66440.0,108690.0,198750.0
12,23-0000,107390.0,1.5,11.223,1.37,53.58,111450.0,2.8,27.48,38.21,64.03,57160.0,79470.0,133180.0
13,23-0000,40210.0,3.3,8.452,1.03,59.76,124300.0,4.2,28.14,38.59,72.11,58530.0,80270.0,149990.0
15,23-0000,4290.0,2.9,6.948,0.85,46.68,97090.0,2.4,30.48,39.15,57.69,63410.0,81430.0,120000.0
16,23-0000,5220.0,3.8,6.343,0.78,44.11,91750.0,3.3,22.58,34.51,51.08,46960.0,71790.0,106250.0
17,23-0000,51520.0,2.6,8.571,1.05,64.3,133740.0,4.5,28.68,48.28,83.76,59650.0,100420.0,174220.0
18,23-0000,17130.0,1.7,5.425,0.66,50.92,105920.0,3.9,23.76,39.44,63.39,49420.0,82040.0,131850.0
19,23-0000,8050.0,2.0,5.213,0.64,42.64,88680.0,2.1,23.9,33.0,51.92,49710.0,68650.0,107990.0
20,23-0000,8110.0,3.4,5.745,0.7,44.58,92720.0,2.6,23.2,36.39,58.2,48250.0,75680.0,121060.0
21,23-0000,9740.0,2.6,4.963,0.61,44.45,92460.0,5.8,23.82,33.75,57.03,49550.0,70200.0,118620.0
22,23-0000,15740.0,5.7,8.5,1.04,48.43,100720.0,5.6,23.74,38.1,60.69,49380.0,79250.0,126240.0
23,23-0000,3700.0,7.6,5.946,0.73,44.69,92950.0,8.2,27.85,36.39,53.94,57930.0,75700.0,112200.0
24,23-0000,25400.0,2.3,9.486,1.16,60.93,126740.0,2.5,33.17,49.01,78.78,68990.0,101950.0,163860.0
25,23-0000,31810.0,2.6,8.731,1.07,74.89,155780.0,4.3,36.57,54.13,99.68,76060.0,112580.0,207330.0
26,23-0000,28130.0,2.2,6.47,0.79,51.19,106480.0,2.2,28.04,38.76,63.73,58330.0,80610.0,132560.0
27,23-0000,19040.0,3.5,6.61,0.81,61.87,128680.0,2.9,31.7,49.65,79.12,65940.0,103260.0,164560.0
28,23-0000,5950.0,3.6,5.178,0.63,41.8,86940.0,3.5,20.91,29.84,50.7,43490.0,62070.0,105450.0
29,23-0000,21230.0,2.7,7.382,0.9,54.92,114240.0,6.1,28.46,39.77,62.93,59190.0,82720.0,130890.0
30,23-0000,4200.0,2.1,8.381,1.03,40.14,83490.0,2.7,25.79,34.26,49.07,53640.0,71270.0,102060.0
31,23-0000,5870.0,4.2,5.869,0.72,49.04,102000.0,2.2,28.19,39.31,60.44,58620.0,81760.0,125720.0
32,23-0000,12050.0,2.9,8.133,1.0,56.75,118030.0,5.2,30.41,43.95,64.65,63250.0,91420.0,134480.0
34,23-0000,40320.0,2.3,9.595,1.17,67.86,141140.0,3.4,36.14,51.84,86.2,75160.0,107830.0,179290.0
35,23-0000,6800.0,2.8,8.037,0.98,44.49,92540.0,2.8,25.48,35.4,51.69,53000.0,73630.0,107520.0
36,23-0000,125350.0,1.5,13.345,1.63,82.01,170570.0,2.8,38.26,63.58,111.98,79580.0,132240.0,232910.0
37,23-0000,30520.0,2.2,6.364,0.78,55.78,116030.0,4.8,25.42,36.19,67.87,52870.0,75270.0,141170.0
38,23-0000,2230.0,2.9,5.334,0.65,46.15,95990.0,3.0,26.92,38.56,51.37,56000.0,80200.0,106860.0
39,23-0000,32850.0,1.9,6.006,0.74,53.15,110540.0,1.9,28.05,42.41,67.89,58340.0,88210.0,141200.0
40,23-0000,10540.0,3.2,6.33,0.77,46.68,97080.0,6.0,26.04,36.76,60.4,54160.0,76460.0,125630.0
41,23-0000,14170.0,2.0,7.293,0.89,55.15,114700.0,2.5,29.69,44.36,74.09,61760.0,92270.0,154100.0
42,23-0000,44230.0,2.9,7.435,0.91,57.99,120620.0,3.2,29.13,43.16,72.69,60590.0,89770.0,151180.0
44,23-0000,3980.0,8.1,8.161,1.0,54.77,113930.0,4.4,33.41,45.41,74.58,69500.0,94450.0,155130.0
45,23-0000,17280.0,2.4,7.774,0.95,41.3,85890.0,2.7,22.33,29.8,48.59,46450.0,61980.0,101070.0
47,23-0000,17940.0,2.3,5.572,0.68,53.82,111940.0,3.3,24.5,39.41,65.94,50970.0,81970.0,137150.0
48,23-0000,86740.0,1.9,6.398,0.78,60.64,126130.0,2.7,28.67,46.32,78.7,59640.0,96340.0,163700.0
49,23-0000,11360.0,3.5,6.769,0.83,49.48,102910.0,6.5,24.09,35.94,59.34,50110.0,74750.0,123430.0
50,23-0000,1930.0,5.4,6.404,0.78,45.39,94400.0,2.6,30.49,38.15,55.29,63420.0,79340.0,115000.0
51,23-0000,33480.0,2.0,8.409,1.03,64.03,133190.0,2.8,30.82,50.88,82.65,64100.0,105820.0,171910.0
54,23-0000,5310.0,2.1,7.709,0.94,41.79,86930.0,2.1,24.31,32.28,51.03,50560.0,67140.0,106140.0
55,23-0000,14940.0,2.3,5.175,0.63,53.72,111730.0,4.2,26.7,36.21,59.42,55540.0,75320.0,123600.0
1,25-0000,105540.0,1.2,51.404,0.89,26.81,55770.0,0.7,16.49,25.53,30.64,34300.0,53110.0,63730.0
2,25-0000,19560.0,1.2,62.768,1.09,36.23,75360.0,0.9,20.95,31.52,40.4,43580.0,65550.0,84030.0
4,25-0000,152590.0,0.8,48.755,0.85,28.91,60140.0,0.5,18.42,24.38,32.78,38310.0,50700.0,68170.0
5,25-0000,72940.0,0.6,57.37,1.0,26.45,55020.0,0.5,18.64,24.03,30.21,38760.0,49990.0,62840.0
6,25-0000,1008660.0,0.4,56.206,0.98,38.91,80940.0,0.6,22.58,33.17,49.36,46960.0,68990.0,102670.0
8,25-0000,148150.0,0.5,52.314,0.91,29.63,61640.0,0.5,20.0,26.05,36.83,41600.0,54190.0,76600.0
9,25-0000,125670.0,0.9,75.69,1.31,37.79,78610.0,0.5,22.68,31.74,48.29,47170.0,66010.0,100450.0
10,25-0000,29180.0,2.3,62.172,1.08,29.86,62110.0,1.2,18.57,29.17,38.81,38630.0,60680.0,80730.0
11,25-0000,31690.0,1.7,45.156,0.78,41.53,86380.0,0.9,28.87,37.82,50.66,60050.0,78660.0,105380.0
12,25-0000,416290.0,0.7,43.508,0.76,27.57,57350.0,0.5,18.27,24.99,32.44,38000.0,51990.0,67470.0
13,25-0000,271510.0,0.9,57.064,0.99,29.37,61100.0,1.0,17.77,29.05,37.95,36960.0,60430.0,78930.0
15,25-0000,40270.0,0.9,65.263,1.13,28.69,59670.0,0.9,19.17,26.85,31.76,39880.0,55850.0,66070.0
16,25-0000,46310.0,1.3,56.287,0.98,26.25,54600.0,1.7,15.83,23.56,30.87,32920.0,49000.0,64200.0
17,25-0000,364690.0,0.7,60.663,1.05,30.96,64390.0,0.6,18.61,28.31,38.73,38720.0,58880.0,80560.0
18,25-0000,159750.0,0.9,50.607,0.88,27.76,57740.0,0.6,17.42,23.95,31.49,36230.0,49820.0,65490.0
19,25-0000,106810.0,0.7,69.146,1.2,25.94,53960.0,0.7,16.65,22.93,30.79,34630.0,47680.0,64050.0
20,25-0000,88390.0,1.2,62.601,1.09,24.92,51820.0,0.5,15.99,23.27,29.71,33260.0,48410.0,61790.0
21,25-0000,100440.0,0.5,51.166,0.89,27.14,56440.0,0.5,19.3,24.98,30.96,40140.0,51950.0,64390.0
22,25-0000,105990.0,0.4,57.237,0.99,27.24,56650.0,0.5,20.45,25.04,30.29,42530.0,52090.0,63010.0
23,25-0000,40350.0,1.1,64.906,1.13,28.64,59560.0,0.9,21.04,24.71,35.68,43770.0,51400.0,74210.0
24,25-0000,162550.0,1.0,60.711,1.05,35.18,73160.0,0.7,22.44,30.32,42.55,46670.0,63060.0,88500.0
25,25-0000,244290.0,0.8,67.049,1.16,38.48,80050.0,0.6,23.57,34.84,47.69,49020.0,72470.0,99190.0
26,25-0000,218560.0,0.7,50.267,0.87,29.73,61830.0,0.5,17.96,25.77,37.31,37360.0,53600.0,77610.0
27,25-0000,163340.0,1.4,56.694,0.98,29.65,61680.0,0.8,19.48,27.39,37.82,40520.0,56960.0,78670.0
28,25-0000,68330.0,1.4,59.42,1.03,23.51,48900.0,0.8,15.28,23.12,28.16,31780.0,48090.0,58560.0
29,25-0000,163640.0,1.1,56.891,0.99,28.16,58570.0,1.1,18.09,23.57,31.16,37630.0,49020.0,64820.0
30,25-0000,28870.0,1.6,57.55,1.0,27.38,56950.0,1.0,17.73,23.53,32.36,36880.0,48950.0,67310.0
31,25-0000,57240.0,0.9,57.191,0.99,29.96,62320.0,0.8,18.64,25.64,32.0,38780.0,53330.0,66570.0
32,25-0000,54630.0,0.9,36.87,0.64,27.55,57310.0,0.7,16.69,25.35,36.3,34720.0,52720.0,75500.0
33,25-0000,41040.0,0.9,60.784,1.06,30.05,62500.0,0.8,19.1,27.34,37.14,39720.0,56860.0,77260.0
34,25-0000,285030.0,1.0,67.83,1.18,34.53,71820.0,0.7,21.5,31.24,43.52,44730.0,64970.0,90510.0
35,25-0000,51460.0,0.8,60.863,1.06,30.37,63170.0,1.1,18.51,28.93,36.25,38500.0,60170.0,75400.0
36,25-0000,695780.0,0.5,74.076,1.29,39.79,82760.0,0.7,21.21,32.32,50.69,44110.0,67220.0,105430.0
37,25-0000,272530.0,0.7,56.836,0.99,26.71,55550.0,0.5,17.5,23.75,29.72,36390.0,49400.0,61810.0
38,25-0000,24210.0,0.8,57.979,1.01,27.67,57560.0,0.8,19.3,24.66,31.1,40130.0,51290.0,64680.0
39,25-0000,319420.0,0.6,58.403,1.01,31.65,65840.0,0.7,18.92,29.88,38.99,39350.0,62150.0,81090.0
40,25-0000,96680.0,0.6,58.087,1.01,24.3,50540.0,0.5,17.14,23.07,29.18,35640.0,47980.0,60680.0
41,25-0000,105830.0,0.9,54.46,0.95,35.01,72820.0,1.2,21.46,29.72,44.36,44640.0,61820.0,92260.0
42,25-0000,350500.0,0.7,58.923,1.02,32.99,68610.0,0.7,18.88,30.15,39.96,39270.0,62700.0,83110.0
44,25-0000,32360.0,0.9,66.283,1.15,35.18,73160.0,0.6,22.67,31.91,43.76,47150.0,66380.0,91020.0
45,25-0000,110610.0,1.3,49.759,0.86,27.42,57030.0,0.8,18.68,25.29,31.88,38850.0,52610.0,66320.0
46,25-0000,25770.0,0.7,57.993,1.01,22.7,47220.0,0.5,15.28,23.09,26.91,31790.0,48030.0,55960.0
47,25-0000,153980.0,0.4,47.834,0.83,26.92,55990.0,0.5,18.53,24.57,30.35,38530.0,51110.0,63120.0
48,25-0000,807880.0,0.5,59.587,1.03,29.39,61140.0,0.4,18.07,29.61,32.19,37580.0,61590.0,66950.0
49,25-0000,94560.0,1.2,56.329,0.98,28.3,58870.0,1.0,15.97,24.57,36.19,33220.0,51100.0,75280.0
50,25-0000,26950.0,1.1,89.621,1.56,30.6,63650.0,0.7,18.96,25.88,36.66,39450.0,53830.0,76250.0
51,25-0000,243170.0,0.6,61.08,1.06,31.19,64880.0,0.5,19.75,28.41,37.51,41070.0,59100.0,78020.0
53,25-0000,189490.0,0.4,54.211,0.94,35.39,73610.0,0.4,22.97,31.38,47.1,47770.0,65270.0,97960.0
54,25-0000,42080.0,1.6,61.107,1.06,27.38,56950.0,0.9,19.92,23.56,29.38,41430.0,49000.0,61110.0
55,25-0000,159210.0,0.9,55.167,0.96,28.97,60260.0,1.8,18.3,24.64,33.6,38060.0,51260.0,69880.0
56,25-0000,19760.0,1.0,72.166,1.25,25.99,54050.0,0.6,17.0,25.28,31.47,35370.0,52580.0,65460.0
1,27-0000,18790.0,2.3,9.151,0.66,26.49,55100.0,2.3,15.06,21.72,31.21,31320.0,45170.0,64910.0
2,27-0000,3690.0,5.3,11.847,0.85,27.42,57030.0,2.0,18.41,23.71,34.41,38290.0,49320.0,71570.0
4,27-0000,35920.0,4.7,11.476,0.83,28.68,59640.0,1.5,18.02,22.79,32.59,37470.0,47400.0,67780.0
5,27-0000,13050.0,2.3,10.264,0.74,23.76,49420.0,1.4,14.72,17.6,27.07,30610.0,36610.0,56300.0
6,27-0000,361880.0,2.1,20.165,1.45,46.72,97180.0,1.4,23.29,36.55,52.96,48450.0,76020.0,110150.0
8,27-0000,40950.0,2.5,14.459,1.04,41.55,86420.0,4.2,22.0,29.69,40.78,45760.0,61760.0,84820.0
9,27-0000,22340.0,2.5,13.456,0.97,37.4,77790.0,1.5,21.61,29.95,44.47,44950.0,62290.0,92500.0
10,27-0000,4660.0,3.7,9.93,0.72,29.14,60610.0,2.1,16.89,23.99,36.68,35140.0,49890.0,76290.0
11,27-0000,36690.0,2.1,52.273,3.77,52.65,109500.0,1.9,32.36,45.82,61.59,67300.0,95310.0,128110.0
12,27-0000,136880.0,1.9,14.305,1.03,30.07,62550.0,1.4,17.86,24.15,34.97,37140.0,50230.0,72740.0
13,27-0000,60390.0,2.2,12.692,0.91,33.56,69810.0,2.5,16.35,24.23,38.05,34000.0,50400.0,79150.0
15,27-0000,9640.0,2.7,15.619,1.13,34.43,71600.0,4.2,19.34,26.8,38.55,40220.0,55750.0,80180.0
16,27-0000,8920.0,5.7,10.838,0.78,25.1,52200.0,2.4,16.44,21.15,29.45,34190.0,43980.0,61250.0
17,27-0000,75790.0,2.2,12.607,0.91,35.92,74720.0,7.3,17.65,25.01,37.4,36710.0,52010.0,77800.0
18,27-0000,35770.0,1.8,11.332,0.82,25.29,52590.0,1.0,16.31,21.62,29.55,33920.0,44960.0,61470.0
19,27-0000,19550.0,2.6,12.658,0.91,27.29,56770.0,1.9,16.73,22.48,31.14,34800.0,46760.0,64780.0
20,27-0000,17670.0,2.6,12.513,0.9,26.74,55620.0,1.5,17.02,22.68,31.27,35410.0,47160.0,65040.0
21,27-0000,17250.0,1.9,8.786,0.63,25.81,53680.0,1.5,15.29,20.95,29.8,31800.0,43570.0,61980.0
22,27-0000,18000.0,2.6,9.72,0.7,35.21,73230.0,11.4,14.93,21.87,31.44,31050.0,45490.0,65390.0
23,27-0000,7330.0,2.5,11.789,0.85,27.65,57500.0,2.1,18.42,23.42,32.03,38300.0,48700.0,66610.0
24,27-0000,30990.0,2.8,11.576,0.83,35.26,73340.0,1.3,21.39,30.93,44.66,44480.0,64340.0,92890.0
25,27-0000,49920.0,2.0,13.702,0.99,39.28,81700.0,3.1,23.02,31.61,45.67,47880.0,65760.0,94990.0
26,27-0000,53670.0,1.7,12.343,0.89,27.56,57330.0,1.1,16.77,23.1,32.81,34880.0,48040.0,68250.0
27,27-0000,36160.0,2.2,12.551,0.9,31.56,65640.0,1.3,19.22,28.16,37.72,39970.0,58580.0,78460.0
28,27-0000,9360.0,3.4,8.14,0.59,24.07,50060.0,3.8,13.97,18.46,28.12,29050.0,38390.0,58490.0
29,27-0000,35720.0,2.1,12.417,0.9,31.76,66070.0,1.3,17.42,24.01,34.92,36230.0,49930.0,72640.0
30,27-0000,7420.0,2.7,14.782,1.07,29.3,60950.0,14.8,16.19,22.11,29.57,33680.0,45980.0,61500.0
31,27-0000,11300.0,2.1,11.29,0.81,25.99,54060.0,1.5,16.94,22.88,30.43,35230.0,47580.0,63300.0
32,27-0000,21950.0,3.4,14.816,1.07,33.47,69610.0,6.6,18.32,25.48,37.0,38110.0,52990.0,76960.0
33,27-0000,7170.0,2.8,10.616,0.77,29.49,61330.0,2.7,18.23,25.36,36.0,37920.0,52750.0,74880.0
34,27-0000,52800.0,2.6,12.564,0.91,38.48,80040.0,1.3,22.72,32.34,46.83,47250.0,67270.0,97400.0
35,27-0000,9030.0,4.7,10.685,0.77,30.33,63090.0,9.4,16.87,22.66,34.24,35100.0,47130.0,71220.0
36,27-0000,212540.0,1.4,22.627,1.63,49.49,102950.0,2.7,25.52,37.92,57.69,53070.0,78870.0,120000.0
37,27-0000,54730.0,1.5,11.413,0.82,29.72,61820.0,2.2,17.67,24.6,35.61,36740.0,51170.0,74070.0
38,27-0000,5210.0,2.7,12.479,0.9,24.76,51500.0,15.2,16.64,21.89,29.68,34610.0,45540.0,61740.0
39,27-0000,65530.0,1.7,11.982,0.86,28.64,59570.0,3.9,16.11,22.17,31.52,33500.0,46110.0,65560.0
40,27-0000,16830.0,2.5,10.113,0.73,25.75,53570.0,1.3,16.21,22.31,29.98,33720.0,46410.0,62350.0
41,27-0000,29930.0,3.6,15.404,1.11,35.47,73770.0,3.4,21.3,28.65,39.24,44300.0,59590.0,81620.0
42,27-0000,66400.0,2.1,11.162,0.8,29.64,61640.0,1.6,18.11,24.55,35.49,37660.0,51050.0,73810.0
44,27-0000,7030.0,5.8,14.404,1.04,35.25,73320.0,2.3,21.98,29.4,40.46,45720.0,61150.0,84150.0
45,27-0000,21160.0,2.6,9.519,0.69,25.92,53910.0,1.2,15.74,22.03,30.41,32730.0,45830.0,63250.0
46,27-0000,4980.0,2.1,11.211,0.81,22.44,46670.0,1.3,15.94,20.0,26.23,33160.0,41600.0,54560.0
47,27-0000,37490.0,2.1,11.646,0.84,27.28,56750.0,2.1,15.36,21.95,31.51,31950.0,45650.0,65540.0
48,27-0000,139100.0,1.5,10.26,0.74,31.71,65950.0,3.3,17.42,24.34,35.97,36230.0,50620.0,74820.0
49,27-0000,25310.0,3.5,15.076,1.09,29.29,60930.0,2.2,17.29,23.18,32.24,35970.0,48220.0,67070.0
50,27-0000,5180.0,3.8,17.209,1.24,30.75,63960.0,1.8,21.41,26.95,34.37,44530.0,56050.0,71500.0
51,27-0000,53440.0,2.1,13.424,0.97,32.53,67660.0,2.1,18.92,27.5,39.32,39350.0,57200.0,81780.0
53,27-0000,51450.0,3.2,14.719,1.06,38.63,80340.0,2.8,22.36,31.69,45.46,46500.0,65920.0,94550.0
54,27-0000,5320.0,3.1,7.725,0.56,23.5,48880.0,2.6,14.66,18.62,26.55,30480.0,38730.0,55220.0
55,27-0000,31840.0,2.1,11.034,0.8,26.73,55600.0,1.1,17.63,23.76,31.02,36680.0,49420.0,64510.0
56,27-0000,2380.0,3.0,8.703,0.63,28.8,59910.0,1.9,17.5,24.57,33.41,36410.0,51100.0,69500.0
1,29-0000,135470.0,0.7,65.985,1.08,37.29,77570.0,0.8,22.39,30.01,39.21,46570.0,62420.0,81560.0
2,29-0000,20310.0,1.4,65.169,1.07,55.54,115510.0,1.4,30.14,48.44,60.74,62690.0,100760.0,126330.0
4,29-0000,190040.0,1.1,60.721,0.99,49.44,102840.0,1.8,28.93,40.02,51.09,60180.0,83230.0,106270.0
5,29-0000,87210.0,0.7,68.599,1.12,37.5,78010.0,1.0,22.8,30.82,39.72,47420.0,64100.0,82610.0
6,29-0000,955900.0,1.4,53.266,0.87,61.54,128010.0,1.3,35.49,53.61,77.38,73820.0,111500.0,160960.0
8,29-0000,154780.0,1.0,54.655,0.89,50.09,104180.0,1.1,31.33,41.7,52.36,65170.0,86740.0,108920.0
9,29-0000,111200.0,1.2,66.975,1.1,55.54,115520.0,1.9,33.43,46.13,58.74,69530.0,95940.0,122180.0
10,29-0000,31360.0,1.3,66.835,1.09,50.55,105140.0,1.2,31.76,40.91,52.77,66060.0,85090.0,109760.0
11,29-0000,28730.0,2.5,40.937,0.67,58.6,121900.0,1.8,35.31,47.74,61.23,73430.0,99300.0,127360.0
12,29-0000,627180.0,0.5,65.548,1.07,46.49,96700.0,0.9,25.64,37.54,48.68,53340.0,78090.0,101260.0
13,29-0000,284090.0,1.1,59.709,0.98,47.28,98350.0,1.7,27.13,38.13,50.42,56430.0,79310.0,104880.0
15,29-0000,34370.0,1.7,55.711,0.91,60.49,125820.0,3.6,31.71,48.9,66.27,65960.0,101720.0,137840.0
